time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.490000,-0.015699,9.811765,-0.016851,0.002398,0.001597,-0.000485
0.500000,-0.000853,9.734348,0.075739,0.001867,-0.005814,0.000781
0.510000,0.015416,9.858316,0.029494,0.001045,0.007813,0.010306
0.520000,0.004555,9.804349,0.025047,0.003889,0.021645,0.006337
0.530000,-0.046050,9.773156,0.060799,0.006821,0.005394,0.011322
0.540000,-0.024688,9.836041,0.019340,0.012370,0.010726,-0.016954
0.550000,-0.037688,9.763262,0.057339,0.010318,0.000670,0.003095
0.560000,-0.054391,9.806641,0.001262,0.010658,0.001254,0.004042
0.570000,-0.021543,9.803027,0.050111,0.023860,0.005107,0.000803
0.580000,-0.005550,9.740255,-0.054810,0.013049,0.004625,-0.010928
0.590000,-0.008146,9.782929,-0.017004,0.009548,0.002636,0.005340
0.600000,0.015381,9.834337,0.044187,0.016282,0.000997,0.009681
0.610000,-0.061104,9.850672,-0.028480,-0.005543,-0.000205,0.006429
0.620000,-0.087560,9.901906,0.008283,0.000110,0.001016,0.001048
0.630000,0.098510,9.781713,0.028496,-0.005665,-0.003651,0.018344
0.640000,-0.023956,9.759872,0.061075,0.001581,-0.019089,-0.002012
0.650000,-0.017459,9.764476,0.005387,-0.002190,0.003212,0.006266
0.660000,0.062073,9.796218,-0.008745,0.011806,0.002320,0.004110
0.670000,0.027890,9.755954,0.043108,-0.005196,0.024964,0.000429
0.680000,0.089224,9.828942,0.012494,-0.017390,-0.008472,0.006562
0.690000,0.045217,9.808674,0.006530,0.001824,0.001740,-0.011636
0.700000,-0.058073,9.785200,0.042443,-0.009732,-0.001451,0.003193
0.710000,0.016653,9.815387,-0.001276,0.001480,-0.010225,-0.001640
0.720000,0.046026,9.765061,-0.023019,0.008384,0.003621,-0.007917
0.730000,0.038856,9.829320,0.004688,-0.006213,-0.001632,-0.004601
0.740000,0.047671,9.810017,0.017657,-0.014399,0.007041,0.010338
0.750000,0.069670,9.833478,-0.028483,0.013060,0.016222,-0.002656
0.760000,0.018262,9.722536,0.034755,0.000815,0.009103,0.004452
0.770000,-0.013606,9.846929,0.034616,-0.012538,-0.016772,0.006997
0.780000,0.031823,9.812454,0.040385,-0.000532,-0.007973,0.003402
0.790000,0.052479,9.882300,0.030217,0.003444,0.014770,-0.004457
0.800000,0.050492,9.822737,0.103291,-0.010947,0.016318,0.026730
0.810000,0.048220,9.741826,0.027335,0.012647,-0.006720,0.010265
0.820000,0.004558,9.855048,0.023539,0.000547,-0.006618,-0.003503
0.830000,-0.004645,9.777550,-0.070844,-0.002223,-0.008514,-0.000430
0.840000,0.041827,9.812922,-0.008456,-0.010394,0.000491,-0.001322
0.850000,-0.029919,9.803804,-0.045772,0.000971,0.004966,0.002175
0.860000,0.054822,9.729289,-0.048881,0.013043,0.003326,-0.000641
0.870000,0.059659,9.821977,-0.084590,0.009310,-0.007759,-0.000784
0.880000,0.107891,9.788364,0.111299,-0.001100,-0.008837,0.007724
0.890000,0.045801,9.765602,0.074365,-0.007479,-0.015968,0.005534
0.900000,-0.064324,9.856604,-0.025610,-0.008005,-0.012437,0.005151
0.910000,-0.051437,9.844707,-0.029764,0.008735,0.006426,0.000975
0.920000,0.027026,9.893708,-0.064423,-0.003863,0.022705,0.010748
0.930000,0.038428,9.787428,-0.008075,-0.005277,0.002841,0.004655
0.940000,-0.002213,9.873088,0.065638,-0.000718,-0.016206,-0.005518
0.950000,0.020371,9.809164,0.023853,0.005867,-0.007477,0.008937
0.960000,0.016790,9.755109,-0.014012,0.006227,-0.017791,-0.007179
0.970000,0.067590,9.772387,-0.020120,-0.002742,0.009652,0.005583
0.980000,-0.044764,9.715522,-0.009996,-0.003682,0.006065,0.004127
0.990000,0.084135,9.824501,-0.029804,0.003045,-0.000449,-0.001864
1.000000,0.038460,9.895190,-0.000259,0.033920,0.004578,0.011762
1.010000,0.017264,9.837590,-0.010025,0.012834,0.001412,0.000323
1.020000,0.052675,9.838176,-0.011634,0.001113,-0.006500,-0.006674
1.030000,0.044739,9.754800,0.046749,0.002288,0.005586,-0.007815
1.040000,0.063110,9.732499,-0.033976,-0.001740,0.007966,0.000660
1.050000,0.020527,9.864211,0.000993,-0.015336,-0.001585,-0.009308
1.060000,0.095675,9.891823,0.069227,0.005209,0.004613,-0.003416
1.070000,0.024650,9.801844,0.043219,0.002833,-0.011641,-0.011011
1.080000,0.029803,9.820006,-0.018227,0.004504,0.002001,0.007800
1.090000,0.085061,9.832280,0.050847,0.000822,0.002718,-0.006512
1.100000,0.008116,9.836862,-0.011614,0.004261,0.018069,0.010928
1.110000,0.056484,9.817819,0.008665,0.002028,0.016710,0.017118
1.120000,0.089277,9.784096,-0.004004,0.002158,-0.007390,0.010229
1.130000,0.016157,9.815399,-0.005817,0.007160,-0.012980,0.011757
1.140000,0.037721,9.881317,-0.057291,-0.008985,0.009016,0.005382
1.150000,0.070807,9.785782,-0.072720,-0.009513,-0.016170,-0.021594
1.160000,0.061118,9.869098,0.006989,-0.007646,0.009416,-0.003666
1.170000,0.106826,9.810316,-0.027999,-0.004481,-0.015450,0.002431
1.180000,0.118099,9.844076,0.018792,-0.003202,0.009475,0.008480
1.190000,0.109176,9.789822,0.015817,0.013178,0.021255,-0.005128
1.200000,0.103025,9.863458,-0.086459,-0.009639,0.010401,0.007070
1.210000,0.171806,9.874559,0.000360,-0.018654,0.012878,-0.002746
1.220000,0.107500,9.791470,0.015508,0.003237,-0.002482,0.007334
1.230000,0.137458,9.766078,0.014527,-0.005922,0.006316,0.010006
1.240000,0.161603,9.828975,0.005635,-0.015200,-0.011158,-0.002830
1.250000,0.150697,9.825209,-0.027910,0.011069,0.005481,0.005924
1.260000,0.122980,9.807195,-0.083507,0.003924,-0.000824,-0.006946
1.270000,0.121358,9.720334,0.020985,-0.006547,-0.007438,0.010347
1.280000,0.115547,9.748546,0.069123,-0.003357,0.004621,-0.021393
1.290000,0.180880,9.788369,-0.004097,0.004498,0.004275,0.002486
1.300000,0.179877,9.830654,0.022269,-0.014694,0.016051,-0.000391
1.310000,0.150650,9.764013,-0.022627,0.010868,-0.004746,0.000171
1.320000,0.125626,9.921051,-0.064593,0.006504,0.001196,-0.009541
1.330000,0.176534,9.880185,-0.042363,0.009356,-0.008442,0.005336
1.340000,0.122789,9.944101,0.028918,0.002033,0.002468,-0.006355
1.350000,0.137911,9.821351,0.044687,0.005725,-0.019931,0.003819
1.360000,0.164743,9.857179,-0.089950,-0.005388,0.007282,0.015526
1.370000,0.105781,9.943199,-0.032259,-0.000375,0.014939,-0.002569
1.380000,0.237665,9.824552,0.031063,0.009021,0.008642,0.003275
1.390000,0.286065,9.869008,-0.059825,-0.007354,-0.017734,-0.013532
1.400000,0.174728,9.743418,0.054064,0.007297,-0.003660,0.007221
1.410000,0.281336,9.759150,0.087157,0.004678,-0.011764,-0.001094
1.420000,0.341102,9.809819,0.031047,-0.010648,0.007149,0.002909
1.430000,0.245036,9.767502,0.005061,-0.010193,0.024041,0.019031
1.440000,0.363299,9.818207,-0.021596,0.013662,-0.013612,-0.020165
1.450000,0.305639,9.767922,-0.019578,0.002927,0.011405,0.006070
1.460000,0.287169,9.798774,-0.053679,0.001663,0.005975,-0.004303
1.470000,0.338472,9.835541,0.021201,-0.027985,-0.001353,0.001303
1.480000,0.265650,9.802116,0.069357,-0.012779,0.000928,0.010846
1.490000,0.319570,9.799678,-0.056277,-0.004519,0.001990,-0.007083
1.500000,0.309553,9.802506,-0.053597,-0.001563,-0.010737,0.002348
1.510000,0.379636,9.710622,0.051781,-0.012460,0.002292,0.007077
1.520000,0.401263,9.893461,0.060725,-0.009256,-0.005340,0.013477
1.530000,0.359553,9.760245,0.029255,-0.000573,0.002015,-0.015523
1.540000,0.351499,9.827256,-0.044954,-0.004093,0.002421,0.011645
1.550000,0.379411,9.782098,0.098262,0.001232,-0.015757,-0.006853
1.560000,0.530489,9.767904,-0.052020,-0.002401,-0.005314,-0.002332
1.570000,0.433134,9.807288,0.040276,0.017603,0.012201,-0.012289
1.580000,0.561555,9.798877,-0.017877,0.009033,-0.018322,0.015893
1.590000,0.367695,9.918651,0.049578,0.012292,-0.004256,-0.001638
1.600000,0.492915,9.826953,-0.020739,0.015936,0.007374,0.028013
1.610000,0.507481,9.771225,0.042411,0.010415,0.019765,-0.004164
1.620000,0.566129,9.827127,-0.057044,0.002444,-0.010408,0.005778
1.630000,0.602016,9.876868,0.011290,0.001380,-0.009072,-0.014714
1.640000,0.589310,9.821449,-0.038302,-0.013881,-0.017075,-0.008837
1.650000,0.602057,9.860008,0.056000,-0.005225,-0.008622,-0.000414
1.660000,0.675458,9.813878,-0.051202,0.007575,-0.006453,-0.005793
1.670000,0.652988,9.846148,-0.026973,-0.009020,-0.003800,-0.002165
1.680000,0.669612,9.857915,0.044363,0.010564,-0.002278,-0.002947
1.690000,0.715386,9.905326,-0.061764,0.007461,0.000918,0.010999
1.700000,0.655323,9.757343,0.093778,0.000311,0.002617,-0.005055
1.710000,0.702159,9.803622,-0.010134,0.005285,-0.010888,0.015429
1.720000,0.777297,9.846903,0.053226,-0.000660,-0.003639,-0.005105
1.730000,0.739144,9.842356,-0.039681,0.008799,-0.022098,-0.001318
1.740000,0.780193,9.763419,-0.031566,0.017553,0.014599,-0.012064
1.750000,0.840529,9.829241,-0.010880,0.002534,0.016652,-0.005459
1.760000,0.902790,9.749502,-0.034955,-0.003705,0.002483,0.004452
1.770000,0.935853,9.879340,-0.005700,-0.002013,0.006521,0.036693
1.780000,1.048238,9.826743,-0.090802,-0.005109,-0.001297,-0.011229
1.790000,1.028647,9.791341,0.021419,0.003859,0.007838,0.003686
1.800000,1.050865,9.785438,-0.121517,-0.011007,0.009505,0.001630
1.810000,1.022913,9.683169,-0.129473,-0.002535,0.011309,-0.002564
1.820000,1.135611,9.831817,-0.103024,-0.001778,0.011039,-0.002061
1.830000,1.183388,9.886514,-0.066451,0.009092,0.002547,0.001921
1.840000,1.244039,9.836688,0.096710,-0.004716,-0.006562,-0.006449
1.850000,1.275146,9.736740,0.001847,0.007631,0.004686,0.009004
1.860000,1.276724,9.757687,0.086813,0.008867,0.006470,0.003324
1.870000,1.358901,9.832679,-0.027853,-0.000456,-0.017085,-0.004094
1.880000,1.462906,9.792650,-0.006526,-0.015108,-0.005254,-0.006118
1.890000,1.495471,9.896118,-0.043752,0.000418,0.008742,-0.002219
1.900000,1.557205,9.773149,0.051031,0.007260,0.014038,0.011053
1.910000,1.549481,9.790420,-0.032790,0.003059,0.007139,-0.004369
1.920000,1.606817,9.808335,-0.026481,0.012134,0.020322,-0.014182
1.930000,1.752158,9.734961,0.091405,0.010315,-0.005287,0.010040
1.940000,1.684128,9.814228,-0.015455,-0.009597,0.008741,0.007244
1.950000,1.725122,9.849380,0.001964,0.000250,0.007290,0.012329
1.960000,1.772195,9.741881,0.038614,0.000111,-0.003243,-0.007410
1.970000,1.847812,9.849509,-0.079597,-0.004762,-0.001925,-0.001106
1.980000,1.889223,9.705228,0.162056,0.019578,0.004638,0.004303
1.990000,1.951261,9.801573,0.025090,-0.005013,0.004020,0.001722
2.000000,2.070696,9.815920,-0.041498,-0.001385,0.001709,-0.003865
2.010000,2.050139,9.817073,0.013135,0.022325,0.005139,0.016412
2.020000,2.239656,9.886705,0.004269,0.000530,-0.019044,0.017422
2.030000,2.233509,9.834813,0.035158,0.005050,0.005579,-0.009752
2.040000,2.372358,9.921593,0.061743,0.011110,0.001073,-0.023144
2.050000,2.394055,9.734751,0.003954,0.008941,-0.015716,0.009998
2.060000,2.432054,9.832282,0.011617,-0.002158,-0.000467,-0.001238
2.070000,2.550136,9.865406,0.064671,-0.008409,-0.012472,0.003078
2.080000,2.583156,9.856479,-0.047489,-0.004658,0.017524,0.004179
2.090000,2.541807,9.796848,0.043650,0.011357,0.011886,0.006209
2.100000,2.784604,9.799404,-0.080993,-0.009703,0.000468,-0.021560
2.110000,2.858424,9.692209,-0.001211,0.003716,0.002750,0.007160
2.120000,2.910276,9.739559,-0.043052,0.011089,-0.006445,0.016121
2.130000,3.005505,9.827124,-0.002593,-0.002050,-0.011999,-0.004150
2.140000,3.051681,9.723212,0.014754,-0.012811,-0.015784,0.001111
2.150000,3.135273,9.847696,-0.057647,-0.013794,0.003494,0.026426
2.160000,3.186235,9.854698,-0.041965,0.009352,-0.004121,-0.010446
2.170000,3.375670,9.863725,-0.009945,-0.002948,-0.014427,0.010167
2.180000,3.376292,9.905271,0.038678,0.013362,-0.011277,-0.002847
2.190000,3.459563,9.735595,-0.070361,0.011142,-0.007166,0.018396
2.200000,3.563803,9.772010,-0.028882,0.024242,-0.009386,-0.001475
2.210000,3.560840,9.846304,0.047690,0.004971,-0.007037,-0.001702
2.220000,3.676345,9.828583,-0.039474,0.000783,0.007629,-0.003514
2.230000,3.716018,9.826105,-0.011356,-0.022595,-0.001784,0.005727
2.240000,3.796631,9.750865,-0.018672,-0.004635,-0.008792,0.020240
2.250000,3.826034,9.771498,0.040919,0.001936,-0.000533,0.004025
2.260000,3.908644,9.843335,-0.038413,-0.014184,-0.001562,0.016960
2.270000,4.017374,9.849159,0.005735,-0.005651,-0.001653,-0.003326
2.280000,4.083449,9.865390,0.020544,0.004561,0.012320,0.001152
2.290000,4.072434,9.823715,0.010075,-0.001914,0.002747,0.009481
2.300000,4.186838,9.844862,0.034955,0.006525,-0.017999,-0.011129
2.310000,4.251169,9.751125,0.017943,0.011705,-0.005402,-0.001938
2.320000,4.359156,9.812816,-0.032683,0.010368,-0.015357,0.001668
2.330000,4.491599,9.770911,0.121282,-0.009526,-0.001627,-0.019939
2.340000,4.470364,9.707974,-0.045979,0.019799,-0.013602,0.011070
2.350000,4.451270,9.796235,-0.041912,-0.006379,0.004405,0.001322
2.360000,4.585800,9.820064,-0.015092,0.005625,-0.000084,0.002233
2.370000,4.576864,9.886785,0.004108,0.011683,-0.005579,-0.003771
2.380000,4.730062,9.747923,-0.017049,-0.013940,0.014003,-0.016408
2.390000,4.756033,9.751833,0.018037,0.005672,-0.012881,0.000387
2.400000,4.765865,9.797711,0.043630,0.003707,0.002917,0.002575
2.410000,4.758834,9.743800,-0.085475,0.013646,0.015888,0.009450
2.420000,4.844540,9.842510,0.019304,-0.001004,0.003158,0.002942
2.430000,4.836398,9.796824,-0.058961,-0.010046,-0.003956,0.004959
2.440000,4.888635,9.802434,-0.038970,0.001308,0.019609,-0.007635
2.450000,4.907995,9.810826,-0.033158,0.004330,0.001375,0.002320
2.460000,5.030668,9.843081,-0.037196,-0.007476,0.001903,0.011912
2.470000,4.959044,9.805144,0.029799,-0.014842,-0.015239,-0.013014
2.480000,4.956788,9.791057,-0.030281,0.000500,-0.022648,-0.011757
2.490000,5.037458,9.828755,0.076902,-0.003049,-0.005312,0.001304
2.500000,5.009440,9.833783,-0.068257,-0.004006,0.013277,0.000713
2.510000,4.911114,9.777291,-0.005097,0.000813,-0.021656,-0.009555
2.520000,5.056652,9.903411,-0.070957,0.005760,-0.005502,-0.003066
2.530000,4.971377,9.811254,0.016734,0.004263,0.001686,-0.002237
2.540000,4.909387,9.896901,-0.007159,0.001387,0.003009,-0.000834
2.550000,4.938354,9.782449,-0.019415,0.006129,0.004574,0.005327
2.560000,4.990217,9.867977,-0.018653,-0.002949,-0.003291,0.000206
2.570000,5.012603,9.754972,-0.048717,0.015626,0.015941,0.001074
2.580000,4.899000,9.825861,-0.016754,0.004562,-0.016245,-0.002633
2.590000,4.893388,9.809149,-0.024081,-0.009836,0.004357,0.007752
2.600000,4.741508,9.798119,0.029519,0.022777,0.007502,0.001530
2.610000,4.804051,9.893533,-0.003625,-0.011818,0.001573,0.005330
2.620000,4.742288,9.810905,-0.123075,-0.004624,0.007739,-0.004397
2.630000,4.680097,9.815400,0.073123,-0.005322,0.002365,-0.010249
2.640000,4.712094,9.806805,0.019269,0.018363,-0.002372,0.008045
2.650000,4.493495,9.783404,0.012155,0.004622,-0.015041,0.005776
2.660000,4.625589,9.834156,0.034483,-0.014279,-0.007418,-0.002104
2.670000,4.456865,9.775222,0.005658,-0.017440,0.003584,0.005913
2.680000,4.405137,9.779609,0.012118,-0.015486,-0.007531,-0.003159
2.690000,4.407245,9.826270,-0.003519,-0.012280,-0.004258,0.004147
2.700000,4.369792,9.680125,0.037965,0.000236,0.009809,0.012091
2.710000,4.250423,9.795832,-0.012334,-0.013190,-0.002492,-0.000505
2.720000,4.240968,9.830348,0.134304,-0.010436,-0.000486,-0.001394
2.730000,4.045458,9.805877,0.000720,0.001304,-0.018192,0.002986
2.740000,3.926371,9.768734,0.059605,-0.011302,-0.009697,-0.000973
2.750000,4.051406,9.679347,0.088389,0.003962,0.000331,-0.020711
2.760000,3.947593,9.816618,-0.068159,-0.001471,-0.012350,0.008762
2.770000,3.791534,9.804005,-0.122907,-0.000921,-0.010565,-0.002678
2.780000,3.747787,9.805785,-0.081869,0.008429,0.016713,-0.006486
2.790000,3.625871,9.829113,-0.060860,-0.000561,-0.003516,0.000014
2.800000,3.584339,9.846423,0.002436,-0.002645,-0.007936,0.003841
2.810000,3.548304,9.725861,0.125350,-0.010734,-0.005124,-0.001104
2.820000,3.436646,9.858748,0.044712,0.004521,0.003312,-0.009276
2.830000,3.342603,9.857407,-0.003861,0.003333,-0.003030,-0.000909
2.840000,3.211686,9.787391,-0.008535,-0.005649,-0.013359,-0.002772
2.850000,3.241282,9.830907,0.017982,0.026067,-0.010387,0.004417
2.860000,3.112281,9.813587,-0.019668,0.016974,0.013593,-0.001991
2.870000,3.075092,9.698575,0.080076,0.014260,0.001728,0.004695
2.880000,2.968413,9.840470,-0.029621,-0.006780,0.006621,0.005562
2.890000,2.893271,9.832681,-0.000512,-0.002235,-0.001066,0.010672
2.900000,2.804662,9.790376,0.005718,-0.006473,0.000098,-0.002304
2.910000,2.736911,9.754836,0.053691,0.006069,-0.016808,0.001335
2.920000,2.633458,9.771670,0.024073,-0.008223,-0.005507,0.005685
2.930000,2.626965,9.789696,0.033910,0.003645,-0.021556,-0.002946
2.940000,2.470784,9.900441,-0.061169,-0.004622,0.010732,-0.004378
2.950000,2.499147,9.782017,-0.019186,-0.012140,0.006487,0.017411
2.960000,2.380559,9.841453,0.058038,-0.006503,-0.009351,0.015457
2.970000,2.339349,9.794482,-0.039738,0.007248,-0.003979,-0.004222
2.980000,2.267421,9.832839,0.067581,-0.003806,-0.014857,-0.000136
2.990000,2.177952,9.756528,-0.004001,-0.017805,-0.001444,0.006333
3.000000,2.094537,9.760707,0.048496,0.006420,0.003692,0.012064
3.010000,2.054874,9.698610,-0.073034,0.014044,0.006491,-0.009383
3.020000,1.962297,9.811099,-0.096656,0.001729,0.012620,0.012439
3.030000,1.992519,9.876441,-0.058459,0.008829,0.003920,-0.001975
